time,agentCount.CD8.effector,agentCount.CD8.cytotoxic,agentCount.CD8.suppressed,agentCount.Th.default,agentCount.Treg.default,agentCount.MDSC.default,agentCount.cancerCell.Stem,agentCount.cancerCell.Progenitor,agentCount.cancerCell.Senescent,agentCount.mac.M1,agentCount.mac.M2,agentCount.vas.default,agentCount.fib.default,agentCount.APC.native,agentCount.APC.native,recruit.CD8.effector,recruit.CD8.cytotoxic,recruit.CD8.suppressed,recruit.Th.default,recruit.Treg.default,recruit.MDSC.default,recruit.cancerCell.Stem,recruit.cancerCell.Progenitor,recruit.cancerCell.Senescent,recruit.mac.M1,recruit.mac.M2,recruit.vas.default,recruit.fib.default,recruit.APC.native,recruit.APC.native,prolif.CD8.effector,prolif.CD8.cytotoxic,prolif.CD8.suppressed,prolif.Th.default,prolif.Treg.default,prolif.MDSC.default,prolif.cancerCell.Stem,prolif.cancerCell.Progenitor,prolif.cancerCell.Senescent,prolif.mac.M1,prolif.mac.M2,prolif.vas.default,prolif.fib.default,prolif.APC.native,prolif.APC.native,death.CD8.effector,death.CD8.cytotoxic,death.CD8.suppressed,death.Th.default,death.Treg.default,death.MDSC.default,death.cancerCell.Stem,death.cancerCell.Progenitor,death.cancerCell.Senescent,death.mac.M1,death.mac.M2,death.vas.default,death.fib.default,death.APC.native,death.APC.native,move.CD8.effector,move.CD8.cytotoxic,move.CD8.suppressed,move.Th.default,move.Treg.default,move.MDSC.default,move.cancerCell.Stem,move.cancerCell.Progenitor,move.cancerCell.Senescent,move.mac.M1,move.mac.M2,move.vas.default,move.fib.default,move.APC.native,move.APC.native,drop_in.CD8.effector,drop_in.CD8.cytotoxic,drop_in.CD8.suppressed,drop_in.Th.default,drop_in.Treg.default,drop_in.MDSC.default,drop_in.cancerCell.Stem,drop_in.cancerCell.Progenitor,drop_in.cancerCell.Senescent,drop_in.mac.M1,drop_in.mac.M2,drop_in.vas.default,drop_in.fib.default,drop_in.APC.native,drop_in.APC.native,drop_out.CD8.effector,drop_out.CD8.cytotoxic,drop_out.CD8.suppressed,drop_out.Th.default,drop_out.Treg.default,drop_out.MDSC.default,drop_out.cancerCell.Stem,drop_out.cancerCell.Progenitor,drop_out.cancerCell.Senescent,drop_out.mac.M1,drop_out.mac.M2,drop_out.vas.default,drop_out.fib.default,drop_out.APC.native,drop_out.APC.native,PDL1_frac
224,25996,35124,941,11596,46068,933,931,245279,77792,4696,4099,6067,0,0,0,10829,0,0,5564,0,1589,0,0,0,17743,0,0,0,0,0,59383,82266,0,16334,63469,0,1129,7103577,0,0,0,0,0,0,0,35244,52769,2404,5448,22255,656,2611,607758,6785505,5362,3586,0,0,0,0,1922804,2766736,54251,852486,3372069,17649,107847,37957715,10229284,533902,362335,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1705463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699396,0,0,0,326550
225,26045,35297,940,11679,46481,941,912,241062,77096,4688,4116,6113,0,0,0,10950,0,0,5622,0,1597,0,0,0,17806,0,0,0,0,0,60032,83143,0,16500,64176,0,1131,7125984,0,0,0,0,0,0,0,35867,53516,2460,5533,22605,656,2632,612978,6807605,5388,3614,0,0,0,0,1948921,2801860,55192,864089,3418188,17738,108062,38051334,10264161,536235,364389,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1711576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705463,0,0,0,321900
226,26193,35636,967,11773,46881,948,893,236054,76805,4711,4120,6041,0,0,0,11070,0,0,5677,0,1605,0,0,0,17875,0,0,0,0,0,60787,84163,0,16683,64872,0,1132,7147759,0,0,0,0,0,0,0,36483,54243,2498,5628,22950,657,2652,618201,6829456,5410,3634,0,0,0,0,1975086,2837157,56132,875776,3464716,17817,108271,38143393,10299162,538572,366498,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1717617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711576,0,0,0,316776
227,26363,35897,1004,11809,47368,950,870,231706,75954,4708,4144,6142,0,0,0,11188,0,0,5738,0,1611,0,0,0,17945,0,0,0,0,0,61511,85062,0,16800,65659,0,1136,7169371,0,0,0,0,0,0,0,37044,54925,2528,5711,23309,661,2679,623379,6851089,5439,3654,0,0,0,0,2001397,2872793,57099,887557,3511650,17911,108439,38233904,10333991,540945,368548,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1723759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717617,0,0,0,311786
228,26606,36140,1025,11866,47894,952,858,227090,75516,4735,4167,6072,0,0,0,11299,0,0,5800,0,1619,0,0,0,18032,0,0,0,0,0,62316,86053,0,16962,66463,0,1136,7190638,0,0,0,0,0,0,0,37629,55693,2575,5818,23647,667,2691,628524,6872265,5457,3673,0,0,0,0,2027871,2908690,58103,899373,3559073,18012,108630,38323293,10368626,543327,370596,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1729831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723759,0,0,0,307191
229,26729,36416,1032,11926,48282,951,838,222832,74925,4744,4174,6025,0,0,0,11410,0,0,5868,0,1624,0,0,0,18103,0,0,0,0,0,63053,87009,0,17103,67211,0,1137,7212211,0,0,0,0,0,0,0,38252,56418,2625,5915,24059,673,2712,633605,6893606,5487,3698,0,0,0,0,2054588,2944830,59128,911260,3607014,18091,108817,38410374,10403015,545724,372686,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1735856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729831,0,0,0,302574
230,26898,36835,1041,11956,48702,953,823,218377,74444,4761,4193,5967,0,0,0,11527,0,0,5924,0,1630,0,0,0,18176,0,0,0,0,0,63754,88092,0,17218,67950,0,1139,7233502,0,0,0,0,0,0,0,38797,57132,2670,6003,24431,677,2729,638559,6914879,5504,3718,0,0,0,0,2081434,2981246,60160,923198,3655340,18180,109022,38497312,10437372,548124,374841,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1741823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735856,0,0,0,297876
231,27006,36947,1066,12005,49046,954,808,214537,73105,4769,4205,5936,0,0,0,11638,0,0,5985,0,1636,0,0,0,18249,0,0,0,0,0,64460,88952,0,17357,68663,0,1142,7254514,0,0,0,0,0,0,0,39395,57929,2707,6100,24854,682,2747,643669,6935960,5528,3747,0,0,0,0,2108443,3018081,61201,935166,3704091,18271,109197,38583076,10471301,550524,377006,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1747759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741823,0,0,0,293077
232,27242,37312,1083,12052,49433,953,787,210322,72370,4785,4225,5976,0,0,0,11761,0,0,6044,0,1639,0,0,0,18330,0,0,0,0,0,65246,90013,0,17519,69404,0,1144,7275224,0,0,0,0,0,0,0,39969,58654,2760,6220,25262,686,2770,648606,6956683,5558,3762,0,0,0,0,2135572,3055028,62267,947183,3753184,18348,109359,38667130,10504798,552916,379118,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1753735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747759,0,0,0,288376
233,27406,37530,1108,12140,49730,955,773,205648,71849,4799,4231,6110,0,0,0,11906,0,0,6096,0,1644,0,0,0,18402,0,0,0,0,0,65999,90974,0,17717,70088,0,1150,7295413,0,0,0,0,0,0,0,40589,59446,2800,6333,25698,689,2790,653573,6977100,5578,3794,0,0,0,0,2162959,3092340,63350,959245,3802659,18448,109539,38750267,10537995,555327,381243,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1759845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753735,0,0,0,283430
234,27493,37944,1148,12271,50090,953,757,200709,70763,4812,4223,5988,0,0,0,12010,0,0,6163,0,1645,0,0,0,18461,0,0,0,0,0,66673,92140,0,17959,70811,0,1152,7314943,0,0,0,0,0,0,0,41196,60205,2837,6451,26121,692,2808,658602,6997626,5610,3816,0,0,0,0,2190469,3129870,64458,971395,3852446,18554,109701,38831181,10570905,557799,383329,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1765833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759845,0,0,0,277708
235,27650,38144,1169,12309,50424,954,743,196905,69095,4838,4230,5980,0,0,0,12141,0,0,6228,0,1651,0,0,0,18540,0,0,0,0,0,67403,93127,0,18117,71510,0,1155,7334669,0,0,0,0,0,0,0,41782,61044,2882,6568,26554,697,2825,663472,7017954,5632,3840,0,0,0,0,2218093,3167814,65606,983673,3902594,18642,109868,38910595,10603482,560250,385414,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1771813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765833,0,0,0,272367
236,27830,38274,1206,12382,50656,952,728,193048,68285,4854,4229,5922,0,0,0,12258,0,0,6278,0,1657,0,0,0,18602,0,0,0,0,0,68173,94040,0,18319,72153,0,1161,7354525,0,0,0,0,0,0,0,42384,61853,2924,6701,27011,705,2846,668309,7037640,5658,3861,0,0,0,0,2245860,3205958,66775,995993,3953057,18733,110042,38989350,10635354,562635,387526,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1777735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771813,0,0,0,267919
237,27994,38461,1225,12407,50989,953,702,188136,67788,4878,4239,5921,0,0,0,12389,0,0,6349,0,1665,0,0,0,18676,0,0,0,0,0,68912,94951,0,18446,72875,0,1161,7373647,0,0,0,0,0,0,0,42978,62614,2980,6814,27460,712,2872,673199,7057281,5678,3881,0,0,0,0,2273821,3244232,67981,1008390,4003769,18828,110212,39066696,10666965,565075,389572,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1783656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777735,0,0,0,262842
238,28169,38731,1237,12463,51402,957,687,184508,66110,4887,4248,5832,0,0,0,12507,0,0,6414,0,1672,0,0,0,18737,0,0,0,0,0,69673,96032,0,18599,73686,0,1161,7392565,0,0,0,0,0,0,0,43581,63451,3043,6914,27920,715,2887,677959,7076745,5702,3900,0,0,0,0,2301933,3282693,69206,1020811,4054809,18928,110360,39143034,10698437,567613,391673,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1789488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783656,0,0,0,257680
239,28274,39073,1237,12561,51810,963,663,180220,65350,4900,4267,5930,0,0,0,12647,0,0,6489,0,1679,0,0,0,18806,0,0,0,0,0,70317,97161,0,18789,74525,0,1162,7410814,0,0,0,0,0,0,0,44138,64291,3112,7020,28412,716,2912,682594,7095407,5713,3926,0,0,0,0,2330242,3321424,70443,1033293,4106267,19017,110523,39217326,10729287,570044,393791,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1795418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789488,0,0,0,252872
240,28448,39216,1254,12636,52134,962,648,176269,64041,4900,4289,5772,0,0,0,12767,0,0,6562,0,1680,0,0,0,18873,0,0,0,0,0,71089,98056,0,18963,75248,0,1162,7428632,0,0,0,0,0,0,0,44753,65070,3171,7131,28872,718,2927,687239,7113840,5741,3943,0,0,0,0,2358636,3360497,71680,1045874,4158130,19121,110672,39290002,10759785,572508,395915,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1801190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795418,0,0,0,247793
241,28683,39384,1276,12706,52513,964,634,172139,62520,4901,4304,5887,0,0,0,12898,0,0,6628,0,1687,0,0,0,18936,0,0,0,0,0,71912,99025,0,19157,76034,0,1162,7446210,0,0,0,0,0,0,0,45370,65900,3222,7260,29340,723,2941,691963,7132345,5764,3967,0,0,0,0,2387215,3399713,72934,1058523,4210317,19215,110810,39360854,10789519,574970,398069,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1807077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801190,0,0,0,242312
242,28922,39582,1310,12815,52847,961,616,168245,61258,4937,4297,5651,0,0,0,13036,0,0,6693,0,1691,0,0,0,19002,0,0,0,0,0,72753,100005,0,19388,76782,0,1164,7463828,0,0,0,0,0,0,0,45998,66707,3275,7389,29812,730,2961,696671,7150411,5781,3987,0,0,0,0,2416036,3439097,74210,1071245,4262879,19311,110943,39431271,10818704,577479,400194,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1812728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807077,0,0,0,237421
243,29006,39903,1316,12962,53187,971,596,164064,60417,4932,4304,5859,0,0,0,13154,0,0,6771,0,1702,0,0,0,19059,0,0,0,0,0,73460,101113,0,19642,77541,0,1164,7481061,0,0,0,0,0,0,0,46624,67548,3330,7508,30297,731,2981,701101,7168236,5811,4012,0,0,0,0,2445076,3478679,75520,1084077,4315787,19407,111078,39499865,10847166,579930,402326,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1818587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812728,0,0,0,232515
244,29176,40107,1332,13090,53507,970,591,159599,59888,4959,4291,5591,0,0,0,13279,0,0,6830,0,1704,0,0,0,19112,0,0,0,0,0,74244,102108,0,19878,78292,0,1167,7497925,0,0,0,0,0,0,0,47244,68387,3385,7617,30786,734,2989,705546,7185649,5830,4032,0,0,0,0,2474207,3518582,76836,1097049,4369023,19507,111205,39567137,10875496,582418,404480,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1824178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818587,0,0,0,227794
245,29420,40353,1350,13141,53929,969,570,155450,58521,4965,4303,5545,0,0,0,13414,0,0,6893,0,1710,0,0,0,19175,0,0,0,0,0,75033,103159,0,20077,79148,0,1167,7514197,0,0,0,0,0,0,0,47835,69209,3439,7766,31282,741,3010,710001,7202982,5858,4049,0,0,0,0,2503518,3558689,78168,1110149,4422583,19607,111331,39632738,10903589,584935,406608,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1829723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824178,0,0,0,222453
246,29729,40506,1372,13271,54295,974,559,151332,56874,4970,4314,5329,0,0,0,13541,0,0,6959,0,1717,0,0,0,19241,0,0,0,0,0,75912,104148,0,20312,79956,0,1168,7529821,0,0,0,0,0,0,0,48426,70070,3498,7880,31781,743,3022,714403,7219969,5886,4071,0,0,0,0,2533065,3599042,79518,1123305,4476563,19716,111459,39696248,10930863,587492,408733,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1835052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829723,0,0,0,216840
247,29897,40931,1416,13383,54652,978,540,147268,55592,4978,4323,5526,0,0,0,13667,0,0,7037,0,1726,0,0,0,19301,0,0,0,0,0,76728,105349,0,20540,80758,0,1168,7545306,0,0,0,0,0,0,0,49086,70862,3552,8006,32294,748,3041,718566,7236637,5909,4091,0,0,0,0,2562920,3639548,80890,1136594,4530918,19809,111600,39758886,10957509,590018,410935,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1840578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835052,0,0,0,211825
248,30140,41099,1448,13488,55041,985,525,143498,54301,4988,4335,5531,0,0,0,13771,0,0,7106,0,1735,0,0,0,19368,0,0,0,0,0,77556,106330,0,20759,81632,0,1169,7560735,0,0,0,0,0,0,0,49667,71691,3612,8127,32841,750,3057,722889,7252804,5938,4107,0,0,0,0,2592921,3680479,82306,1149993,4585623,19919,111738,39819584,10983667,592510,413113,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1846109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840578,0,0,0,207201
249,30335,41339,1452,13578,55410,984,513,139662,52905,5007,4330,5406,0,0,0,13908,0,0,7161,0,1741,0,0,0,19436,0,0,0,0,0,78399,107371,0,20972,82501,0,1169,7575614,0,0,0,0,0,0,0,50326,72542,3684,8253,33393,757,3069,727106,7268698,5973,4126,0,0,0,0,2623198,3721578,83754,1163492,4640708,20009,111861,39879000,11009076,594982,415276,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1851515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846109,0,0,0,202087
250,30415,41535,1485,13681,55871,985,505,136049,51600,5012,4330,5367,0,0,0,14037,0,0,7232,0,1745,0,0,0,19502,0,0,0,0,0,79144,108440,0,21199,83389,0,1173,7590546,0,0,0,0,0,0,0,51003,73437,3746,8381,33887,760,3081,731337,7284317,6003,4157,0,0,0,0,2653662,3762917,85206,1177084,4696175,20098,111988,39937132,11034104,597500,417438,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1856882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851515,0,0,0,197211
251,30739,41798,1522,13813,56184,988,487,131617,50937,5016,4352,5200,0,0,0,14167,0,0,7293,0,1750,0,0,0,19573,0,0,0,0,0,80070,109609,0,21446,84164,0,1174,7604811,0,0,0,0,0,0,0,51624,74365,3798,8498,34408,762,3100,735492,7299522,6030,4175,0,0,0,0,2684207,3804452,86691,1190776,4752096,20218,112113,39993849,11058390,600074,419585,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1862082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856882,0,0,0,192377
252,30930,41911,1534,13901,56471,988,476,127139,49673,5005,4351,5025,0,0,0,14297,0,0,7374,0,1753,0,0,0,19624,0,0,0,0,0,80880,110641,0,21649,84894,0,1175,7618251,0,0,0,0,0,0,0,52276,75304,3863,8615,34930,765,3112,739574,7314622,6065,4203,0,0,0,0,2715076,3846250,88213,1204601,4808349,20316,112220,40048671,11082388,602562,421739,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1867107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862082,0,0,0,186879
253,31121,41970,1528,13972,56743,995,462,123470,48062,4977,4380,5015,0,0,0,14440,0,0,7443,0,1762,0,0,0,19666,0,0,0,0,0,81660,111648,0,21828,85619,0,1176,7631651,0,0,0,0,0,0,0,52905,76282,3942,8728,35447,767,3127,743581,7329295,6086,4223,0,0,0,0,2746149,3888161,89747,1218518,4864873,20420,112350,40102000,11105906,605055,423916,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1872122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867107,0,0,0,181650
254,31366,42088,1552,14069,57100,997,443,120184,46864,4983,4385,4924,0,0,0,14571,0,0,7507,0,1766,0,0,0,19718,0,0,0,0,0,82499,112751,0,22052,86386,0,1176,7644959,0,0,0,0,0,0,0,53528,77272,4015,8859,35917,769,3146,747305,7343363,6106,4244,0,0,0,0,2777401,3930131,91275,1232503,4921667,20515,112468,40153420,11128426,607540,426132,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1877046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872122,0,0,0,177293
255,31638,42202,1572,14149,57387,999,432,116169,45935,4970,4400,4918,0,0,0,14680,0,0,7571,0,1772,0,0,0,19770,0,0,0,0,0,83443,113832,0,22242,87117,0,1176,7657651,0,0,0,0,0,0,0,54220,78235,4088,8972,36422,773,3157,751052,7357252,6128,4272,0,0,0,0,2808876,3972219,92827,1246580,4978823,20610,112569,40204485,11150511,610036,428304,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1881964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877046,0,0,0,172461
256,31728,42258,1594,14239,57684,995,422,112841,44644,4970,4404,4813,0,0,0,14813,0,0,7633,0,1775,0,0,0,19823,0,0,0,0,0,84205,114843,0,22425,87924,0,1177,7670380,0,0,0,0,0,0,0,54938,79187,4156,9081,36978,780,3168,754713,7370939,6146,4303,0,0,0,0,2840647,4014421,94399,1260752,5036249,20706,112669,40253545,11172260,612587,430513,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1886777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881964,0,0,0,167947
257,31875,42306,1611,14260,58041,996,408,109278,43732,4983,4411,4652,0,0,0,14936,0,0,7699,0,1780,0,0,0,19882,0,0,0,0,0,85055,115819,0,22599,88796,0,1177,7682685,0,0,0,0,0,0,0,55663,80117,4238,9242,37551,784,3182,758263,7384169,6165,4323,0,0,0,0,2872498,4056679,95993,1275006,5093984,20822,112772,40301460,11193296,615141,432724,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1891429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886777,0,0,0,163581
258,32001,42397,1635,14338,58515,995,393,105282,42494,4984,4427,4640,0,0,0,15067,0,0,7769,0,1782,0,0,0,19937,0,0,0,0,0,85915,116840,0,22804,89744,0,1177,7694108,0,0,0,0,0,0,0,56429,81050,4310,9381,38083,787,3197,761822,7397267,6182,4344,0,0,0,0,2904504,4098985,97604,1289281,5152080,20940,112874,40347637,11213711,617627,434904,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1896069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891429,0,0,0,158491
259,32354,42537,1641,14413,58720,997,381,101866,41241,4990,4432,4464,0,0,0,15190,0,0,7834,0,1789,0,0,0,19989,0,0,0,0,0,86929,117901,0,23002,90465,0,1178,7705502,0,0,0,0,0,0,0,57111,81981,4396,9513,38655,792,3210,765252,7409900,6202,4365,0,0,0,0,2936628,4141382,99239,1303635,5210644,21039,112949,40392241,11234136,620094,437080,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1900533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896069,0,0,0,153907
260,32522,42463,1689,14502,58941,997,369,98565,40214,4992,4443,4549,0,0,0,15325,0,0,7906,0,1792,0,0,0,20047,0,0,0,0,0,87741,118784,0,23246,91173,0,1179,7716709,0,0,0,0,0,0,0,57785,82935,4456,9676,39206,795,3223,768622,7422065,6223,4389,0,0,0,0,2969117,4183919,100880,1318066,5269418,21148,113033,40436045,11253868,622563,439339,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1905082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900533,0,0,0,149580
261,32798,42627,1729,14598,59276,999,355,95243,38946,5008,4427,4311,0,0,0,15463,0,0,7980,0,1798,0,0,0,20101,0,0,0,0,0,88680,119939,0,23494,91986,0,1179,7727455,0,0,0,0,0,0,0,58500,83903,4525,9838,39748,799,3237,771950,7434073,6255,4411,0,0,0,0,3001777,4226382,102569,1332585,5328416,21242,113112,40477853,11272990,625051,441571,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1909393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905082,0,0,0,144978
262,32883,42715,1746,14696,59632,996,348,91930,37987,4998,4433,4300,0,0,0,15597,0,0,8037,0,1799,0,0,0,20153,0,0,0,0,0,89518,120958,0,23731,92838,0,1181,7738119,0,0,0,0,0,0,0,59282,84845,4602,9978,40300,803,3246,775167,7445792,6285,4437,0,0,0,0,3034709,4269009,104298,1347188,5387744,21345,113197,40518721,11291441,627586,443785,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1913693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909393,0,0,0,140692
263,33110,42744,1761,14861,59982,994,336,88563,36853,4997,4431,4204,0,0,0,15724,0,0,8115,0,1799,0,0,0,20211,0,0,0,0,0,90463,121970,0,24026,93675,0,1182,7748251,0,0,0,0,0,0,0,60026,85830,4686,10118,40855,805,3259,778240,7457352,6316,4467,0,0,0,0,3067719,4311724,106044,1361899,5447439,21453,113289,40557965,11309698,630159,446041,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1917897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913693,0,0,0,136174
264,33227,42726,1769,14970,60407,993,331,84750,35645,4983,4436,4107,0,0,0,15854,0,0,8190,0,1801,0,0,0,20255,0,0,0,0,0,91283,122949,0,24246,94604,0,1183,7757560,0,0,0,0,0,0,0,60769,86824,4771,10237,41426,808,3265,781386,7468536,6340,4496,0,0,0,0,3100959,4354468,107805,1376775,5507481,21554,113369,40595926,11327199,632677,448266,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1922004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917897,0,0,0,131138
265,33451,42803,1780,15030,60692,994,315,81757,34380,4997,4434,3886,0,0,0,15991,0,0,8263,0,1804,0,0,0,20307,0,0,0,0,0,92284,123994,0,24445,95410,0,1183,7766873,0,0,0,0,0,0,0,61586,87802,4847,10379,42017,810,3281,784398,7479095,6355,4521,0,0,0,0,3134323,4397194,109574,1391757,5567949,21636,113455,40632168,11344326,635196,450505,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1925890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922004,0,0,0,126877
266,33664,42722,1794,15106,60974,998,302,79320,33006,5003,4438,3833,0,0,0,16120,0,0,8339,0,1810,0,0,0,20358,0,0,0,0,0,93238,124939,0,24644,96160,0,1185,7776065,0,0,0,0,0,0,0,62370,88808,4939,10500,42563,812,3296,787363,7489133,6373,4544,0,0,0,0,3167903,4439997,111354,1406801,5628703,21725,113532,40666769,11360837,637696,452736,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1929723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925890,0,0,0,123067
267,33951,42669,1810,15170,61329,999,292,75734,32406,4995,4452,3774,0,0,0,16266,0,0,8410,0,1815,0,0,0,20404,0,0,0,0,0,94212,125898,0,24849,96994,0,1185,7784607,0,0,0,0,0,0,0,63106,89816,5024,10643,43111,816,3306,790201,7499023,6395,4562,0,0,0,0,3201713,4482719,113148,1421922,5689733,21809,113592,40700544,11376361,640181,454946,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1933497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929723,0,0,0,118878
268,34088,42606,1843,15243,61649,999,282,73087,31096,5013,4430,3657,0,0,0,16419,0,0,8464,0,1820,0,0,0,20440,0,0,0,0,0,95058,126845,0,25050,97829,0,1185,7793105,0,0,0,0,0,0,0,63858,90815,5112,10771,43680,821,3316,792918,7508761,6414,4583,0,0,0,0,3235817,4525388,114958,1437103,5751105,21923,113650,40732940,11391633,642710,457177,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1937154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933497,0,0,0,114907
269,34384,42614,1854,15306,62007,999,275,69843,30292,5019,4409,3606,0,0,0,16548,0,0,8537,0,1824,0,0,0,20471,0,0,0,0,0,96082,127822,0,25226,98729,0,1186,7801148,0,0,0,0,0,0,0,64639,91758,5203,10891,44288,825,3324,795539,7518231,6437,4606,0,0,0,0,3270034,4567994,116801,1452360,5812813,22022,113736,40764325,11406452,645229,459365,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1940760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937154,0,0,0,110837
270,34567,42548,1875,15390,62266,996,268,66485,29182,5019,4412,3431,0,0,0,16683,0,0,8610,0,1825,0,0,0,20520,0,0,0,0,0,96963,128770,0,25448,99528,0,1186,7808402,0,0,0,0,0,0,0,65388,92755,5283,11031,44899,829,3331,798079,7527413,6455,4634,0,0,0,0,3304553,4610608,118655,1467678,5874881,22133,113805,40794235,11420784,647796,461562,0,0,0,0,0,0,0,0,0,0,2413,412196,200561,0,0,1944191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940760,0,0,0,106362
