"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"AC002553.1",0.00317233055830002,0.0113719468936324,0.000117629249871243,0.00271383672952652,0.00201285188086331,0.00225238944403827,0.000983515521511436,0.00327762844972312,0.000114062451757491,9.67856904026121e-05,0.000456910056527704
"PIGL",0.696294069290161,0.544207632541656,0.000199208167032339,0.00226383609697223,0.00591150159016252,0.00272740167565644,0.00047331306268461,0.00239029480144382,8.31663055578247e-05,6.13311640336178e-05,0.00516964215785265
"CENPV",0.00502011785283685,0.147208109498024,0,0.00188315671402961,0.00367166264913976,0.962014675140381,0.128388643264771,0.0031896682921797,7.25631180102937e-05,3.86388528568204e-05,0.0040230737067759
"UBB",4.10205698013306,3.52843999862671,0.153093323111534,2.15962219238281,1.26734340190887,4.93678760528564,0.732608258724213,2.49247479438782,0.0505378767848015,0.0279027093201876,0.828883826732635
"TRPV2",0.00290949619375169,0.00584875931963325,0.00591063546016812,0.0108801070600748,0.0034400939475745,0.00228240573778749,0.0603536441922188,0.00482635945081711,0.0482477620244026,0.000166838668519631,0.0951213985681534
"SNHG29",1.86353468894958,1.80919516086578,0.0979643687605858,1.36548936367035,1.94172406196594,1.28944277763367,0.149240255355835,2.37353420257568,0.00268903863616288,0.0306071732193232,0.46330514550209
"LRRC75A",0.00255171256139874,0.7191002368927,0,0.399259209632874,0.985405147075653,0.00260456278920174,0.00894742086529732,0.424880027770996,0.000152890832396224,3.3334184990963e-05,0.0377097874879837
"ZNF287",0.00136353925336152,0.0627905055880547,0.000124813741422258,0.00246504414826632,0.00509554799646139,0.0027466977480799,0.0163081847131252,0.0033401099499315,0.000136527087306604,0.000195505737792701,0.00614683423191309
"ZNF624",0.00250611524097621,0.00499520683661103,0.00100338342599571,0.00330449920147657,0.00448477594181895,0.00367046985775232,0.00108984054531902,0.00439662067219615,0.000149691448314115,0.000145028738188557,0.00273983972147107
"CCDC144A",0.00568984309211373,0.0163082852959633,0.0493801794946194,0.00333183468319476,0.00292847934179008,0.000747263664379716,0.0129097029566765,0.00318761565722525,0.000145167781738564,0.000167402919032611,0.0195201579481363
"TNFRSF13B",0.00195133977103978,0.00184739008545876,0.000143846351420507,0.00173325638752431,0.00238607893697917,0.00216218130663037,0.013832594268024,0.00223325635306537,0.000177787951542996,6.92006797180511e-05,0.000446834805188701
"AC104024.4",0.00214967108331621,0.00166701234411448,0.00016162458632607,0.0019455406581983,0.00259472010657191,0.00223770528100431,0.000641325605101883,0.00306982174515724,0.000114676302473526,8.7754990090616e-05,0.000477429362945259
"MPRIP",0.552784740924835,0.470000714063644,0.0824561789631844,0.00329770683310926,0.959762811660767,0.00155152333900332,0.0374047048389912,0.788433492183685,0.0175215825438499,0.000752657651901245,0.210909321904182
"MPRIP-AS1",0.00220784381963313,0.00170288316439837,0.000138084462378174,0.00199270714074373,0.00230894749984145,0.00213102856650949,0.000574798265006393,0.00257517537102103,0.000123717909445986,7.8387645771727e-05,0.000413423811551183
"PLD6",0.00255495589226484,0.00346713373437524,0.000474894361104816,0.0030760383233428,0.0040494417771697,0.00206988700665534,0.000772729341406375,0.00321147218346596,0.000146943217259832,8.41834335005842e-05,0.000948736269492656
"FLCN",0.00716690719127655,0.180136203765869,0.0382856763899326,0.449610650539398,0.00160713656805456,0.00322208926081657,0.00433267373591661,0.0058815567754209,0.000239850269281305,3.71137030015234e-05,0.0507129058241844
"COPS3",0.00309127918444574,0.0543503277003765,0.000130928092403337,0.00252338848076761,0.00342270242981613,0.863304674625397,0.000956510251853615,0.00261061009950936,7.08347070030868e-05,0.030611889436841,0.124495841562748
"NT5M",0.00286326836794615,0.0276237260550261,0.0001802090118872,0.00230168388225138,0.00347127229906619,0.00231121480464935,0.00064500531880185,0.00341433007270098,0.000102178019005805,0.000120476237498224,0.000456822541309521
"MED9",0.00220927991904318,0.0018747637514025,0.000200921902433038,0.393871009349823,0.00355946877971292,1.00754511356354,0.00107586139347404,0.00341101293452084,5.73872712266166e-05,0.0283529832959175,0.000524262723047286
"RASD1",0.501015722751617,0.190402671694756,0,0.88442599773407,0.00119569897651672,0.00117768067866564,0.000637821154668927,0.00292476266622543,9.03253749129362e-05,0.000121457589557394,0.0429443940520287
"PEMT",0.736626803874969,0.915786266326904,0,0.000541846617124975,0.00440194411203265,2.31685781478882,0.123321726918221,0.732581973075867,0.000302864063996822,8.40710927150212e-05,0.125588178634644
"RAI1",0.00369202066212893,0.0151122380048037,0.000614311546087265,0.00364024937152863,0.930317580699921,0.00306709879077971,0.0319325141608715,0.593201696872711,0.000360392063157633,0.000125740727526136,0.0330715589225292
"SMCR5",0.00250080670230091,0.00213175243698061,0.000263536116108298,0.00264895288273692,0.00223710690625012,0.00250517157837749,0.00140293699223548,0.00299925589933991,0.000179779075551778,0.000101206111139618,0.0013204877031967
"SREBF1",1.24722874164581,0.70107901096344,0,0.89879846572876,0.00525902817025781,0.87788712978363,0.0577310733497143,1.24417197704315,3.63357285095844e-05,0.000133564288262278,0.0301549322903156
"TOM1L2",0.00287760444916785,0.0721923932433128,0.00333439302630723,0.00237832590937614,0.0019298983970657,0.00316874613054097,0.0211916547268629,0.00633893860504031,6.80520533933304e-05,6.96532224537805e-05,0.0713186636567116
"ATPAF2",0.00306382984854281,0.0676707029342651,0.00793600361794233,0.450453370809555,0.0149462856352329,0.00359755638055503,0.0127105424180627,0.00488588633015752,0.000224623814574443,7.82147180871107e-05,0.0422908626496792
"GID4",0.00834684725850821,0.0440406426787376,0,0.00738705554977059,0.00182085216511041,0.00301326788030565,0.149855419993401,0.00361507548950613,0.000247241783654317,7.10829335730523e-05,0.000497267697937787
"DRG2",0.00399738503620028,0.0517631508409977,0.000596694473642856,0.584484398365021,0.00671664532274008,0.00329125858843327,0.183123961091042,1.3604074716568,0.0483487024903297,0.000109950706246309,0.00619204714894295
"MYO15A",0.00289864023216069,0.00862666126340628,0.000147652550367638,0.00239112298004329,0.00250945216976106,0.00397889222949743,0.000817779684439301,0.00331447971984744,0.000147056765854359,7.50227482058108e-05,0.000709883170202374
"ALKBH5",0.00563417049124837,0.238618865609169,0.00066875183256343,0.00106885237619281,0.00128118228167295,0.00110808887984604,0.03379762545228,0.00451025227084756,0.000199131085537374,1.57937902258709e-05,0.280986338853836
"LLGL1",0.0027010734193027,0.00312480493448675,0.000410867884056643,0.00272474670782685,0.00409412523731589,0.00513142161071301,0.00157575611956418,0.00377025012858212,0.000176262823515572,0.00015369443281088,0.00163374515250325
"FLII",0.625340759754181,0.0744232013821602,0.00107290188316256,0.00160894251894206,1.28924870491028,1.06747901439667,0.0830346569418907,0.00407328316941857,9.90501212072559e-05,0.000131116437842138,0.0979514718055725
"MIEF2",0.00190173252485693,0.0474146865308285,0,0.00267726951278746,0.00824236217886209,0.00304103759117424,0.0237759109586477,0.00242424919269979,0.000150854757521302,0.000129998021293432,0.00386491790413857
"TOP3A",0.00332742650061846,0.0245896950364113,0.00347560248337686,0.00190923572517931,0.0045617027208209,0.916168808937073,0.0236999820917845,0.00377614889293909,0.000339696765877306,0.000197169647435658,0.0306772626936436
"SMCR8",0.00157142302487046,0.463608115911484,0.000116921721200924,0.00221473886631429,0.00126228225417435,0.00127154600340873,0.0303506348282099,0.00274834269657731,8.83804605109617e-05,8.69357099873014e-05,0.0439477600157261
"SHMT1",1.59765410423279,1.31687259674072,0,0.384745717048645,0.00158531102351844,1.48951733112335,0.000156619309564121,1.07978308200836,0.000175691820913926,1.38989071274409e-05,0.000110091539681889
"EVPLL",0.00224209763109684,0.00186132080852985,0.000160533541929908,0.00217458978295326,0.00199144706130028,0.00223057204857469,0.00108180067036301,0.00268301810137928,0.00018814996292349,9.963726188289e-05,0.00058555044233799
"FAM106A",0.00220022909343243,0.00188840366899967,0.0118668396025896,0.00332190725021064,0.0025844017509371,0.00257203914225101,0.018184132874012,0.00277386163361371,0.000292851240374148,9.63893689913675e-05,0.00102651631459594
"FOXO3B",0.00316964113153517,0.00328077445738018,0.000210686514037661,0.00271632545627654,0.00229322677478194,0.00279430695809424,0.000801377347670496,0.00365974451415241,0.00010813706467161,8.23904338176362e-05,0.00131217273883522
"TRIM16L",0.00299736973829567,0.00295040407218039,0.000241255926084705,0.00250495271757245,0.00307790120132267,0.00225199409760535,0.00195108179468662,0.00368185061961412,0.000111298373667523,9.22671242733486e-05,0.00185345276258886
"TVP23B",0.0023163037840277,0.00183170812670141,0.000185052529559471,0.00201547704637051,0.00240980950184166,0.00230847997590899,0.000898408819921315,0.00325238867662847,0.000110339991806541,0.000136105896672234,0.000579609943088144
"PRPSAP2",0.00269263866357505,0.668430626392365,0.000334016542183235,0.00323582207784057,0.0104978196322918,0.00323886354453862,0.00141002959571779,0.00471087172627449,0.0481521710753441,0.000106225525087211,0.044571366161108
"SLC5A10",0.0027325467672199,0.00247433059848845,0.000147899059811607,0.0019050664268434,0.00237321411259472,0.002293263329193,0.000624217616859823,0.00250109401531518,0.00011288689711364,7.43237615097314e-05,0.000557772465981543
"FAM83G",1.23199510574341,0.0490982681512833,0,0.00213050609454513,0.00344838015735149,0.846019685268402,0.00110913591925055,0.00649952655658126,0.000148257167893462,8.18206681287847e-05,0.00911870691925287
"GRAP",0.463503032922745,0.0585700832307339,0,0.00140326388645917,1.05658161640167,0.00135915155988187,0.0366658121347427,1.17171704769135,0.000145808007800952,0.000131212524138391,0.115042500197887
"AC007952.4",0.00396758737042546,0.0150604322552681,0.0138181801885366,0.00483415555208921,0.0119497328996658,0.00213445350527763,0.0175232589244843,0.00382195948623121,0.000249134638579562,0.000103983096778393,0.0361500605940819
"GRAPL",0.00245973002165556,0.00181455351412296,0.000251473975367844,0.00211681495420635,0.00254099466837943,0.00220505078323185,0.000675417075399309,0.00277462368831038,0.000118765856313985,9.77726667770185e-05,0.000449900748208165
"AC007952.5",0.00262755481526256,0.0016383568290621,0.000156492169480771,0.00185973825864494,0.00253920326940715,0.00215271231718361,0.000556829385459423,0.00228840857744217,0.000119936543342192,7.20159587217495e-05,0.000385605322662741
"EPN2",0.00258231465704739,0.0516258589923382,0.00777457654476166,0.00172769650816917,0.00186519557610154,0.00176342006307095,0.000584855675697327,0.00173082936089486,7.79085530666634e-05,7.33567358111031e-05,0.101756505668163
"B9D1",0.432542979717255,0.0905896201729774,0,0.00148072896990925,0.0023714960552752,0.00451508397236466,0.152960062026978,0.00193025928456336,0.000186524950549938,6.56347183394246e-05,0.0555368401110172
"MAPK7",0.00185492250602692,0.0278014354407787,0.000407523300964385,0.00438101822510362,0.0114550730213523,0.00125559489242733,0.000924278516322374,0.585261702537537,0.000223365961574018,8.75375553732738e-05,0.0741230398416519
"MFAP4",0.926512122154236,0.322551012039185,0,0.00138150388374925,1.91699028015137,0,0.112006783485413,1.04105389118195,0.112100049853325,1.78915834112559e-05,0.500700175762177
"RNF112",0.00294993305578828,0.00231656851246953,0.000404438906116411,0.00275850645266473,0.00245781242847443,0.00234463065862656,0.00101365288719535,0.0039918590337038,0.000196469671209343,0.000137960465508513,0.00112723908387125
"SLC47A1",1.51092183589935,0.588472902774811,0.00139264541212469,0.00398534303531051,0.00407572975382209,0.0027446502353996,0.00803009327501059,0.463647037744522,0.000107867097540293,0.00015132810221985,0.00629770522937179
"AC025627.1",0.00241124862805009,0.00882821250706911,0.000162837721290998,0.00351188168860972,0.00334985251538455,0.00576540641486645,0.000667839369270951,0.00325628626160324,0.000119212149002124,8.20139030111022e-05,0.000375255272956565
"ALDH3A2",1.07910346984863,1.1483519077301,0.0293784122914076,0.79650866985321,1.4416571855545,0.881914138793945,0.0298607535660267,2.1255099773407,0.00025478404131718,0.000194083855603822,0.0185842644423246
"ALDH3A1",0.00250177970156074,0.00181627261918038,0.000183673852006905,0.00217206007800996,0.00263686222024262,0.00233762781135738,0.000556866580154747,0.00252291071228683,0.00011230114614591,8.23130394564942e-05,0.000414534064475447
"ULK2",0.00232021417468786,0.0285044219344854,0.000742489995900542,0.644442677497864,0.0078464150428772,0.00535384519025683,0.00414800737053156,0.00448502087965608,9.07163048395887e-05,7.32333355699666e-05,0.025031628087163
"AC015726.1",0.00235848198644817,0.00309041142463684,0.000163763121236116,0.00193605467211455,0.00205969461239874,0.00272631016559899,0.000557335733901709,0.00338826165534556,0.000119506512419321,6.97365030646324e-05,0.000382844766136259
"AKAP10",0.00418723374605179,0.00456745410338044,0.00525815133005381,0.00185977772343904,0.00256875646300614,0.978643834590912,0.00450386758893728,0.516377329826355,0.000282778928522021,0.0482550449669361,0.0554815530776978
"SPECC1",0.0019709374755621,0.0497391372919083,0.0195001475512981,0.00251045008189976,0.00282594631426036,0.00285877007991076,0.0294339619576931,0.00255635613575578,5.08617013110779e-05,8.59637002577074e-05,0.00574249587953091
"CCDC144NL-AS1",0.00277068698778749,0.00184081692714244,0.000567838258575648,0.00260360375978053,0.00261859712190926,0.00209557241760194,0.00374885834753513,0.00365210929885507,0.000208295517950319,0.000108529813587666,0.00238036829978228
"AC107926.1",0.00230686948634684,0.00242640567012131,0.000148331906530075,0.00222617271356285,0.00341371726244688,0.00232079951092601,0.000772873172536492,0.00245647667907178,0.000115964699944016,7.81322160037234e-05,0.000603648193646222
"USP22",0.00707296514883637,0.75636225938797,0.0129031334072351,0.00201071705669165,0.00798687897622585,1.63831079006195,0.104869715869427,1.08251750469208,4.94519845233299e-05,0.000947417807765305,0.254331260919571
"DHRS7B",0.992604970932007,0.07846749573946,0.000116599359898828,0.00512257451191545,0.0016164043918252,0.0031025717034936,0.0442348644137383,0.00192549207713455,0.000155081361299381,7.6183227065485e-05,0.0376259498298168
"TMEM11",0.00628998735919595,0.184894919395447,0.000606842280831188,0.00179700052831322,0.00298216636292636,0.00149426714051515,0.000585634959861636,0.00616072816774249,7.71741397329606e-05,9.38279044930823e-05,0.0313343703746796
"AC087294.1",0.00292246858589351,0.0101865883916616,0.000127868755953386,0.00228701229207218,0.00246303668245673,0.00296595576219261,0.00056862086057663,0.0031659638043493,0.000117433613922913,7.88493925938383e-05,0.000807611388154328
"NATD1",0.463640540838242,0.00981727614998817,0.00420260708779097,0.00265141786076128,0.00224131462164223,0.0031543280929327,0.00239933910779655,0.00266139302402735,0.000154729757923633,0.000146794802276418,0.0208214353770018
"MAP2K3",0.440815418958664,0.149311140179634,0.0195242594927549,0.404329717159271,0.00780806876718998,0.00174264668021351,0.192592710256577,0.598022222518921,0.048691488802433,3.93100854125805e-05,0.0450584143400192
"LINC02693",0.00284715904854238,0.00311854155734181,0.00124582333955914,0.00254957191646099,0.962856113910675,0.00155158748384565,0.0030263070948422,0.00387819111347198,0.0002802211092785,0.000157657006639056,0.00309550692327321
"MTRNR2L1",0.00169519544579089,0.472273468971252,0.0132198445498943,0.00251509714871645,0.00222353055141866,0.00227315281517804,0.00135020213201642,0.00317818275652826,0.00020137571846135,0.000170925370184705,0.00623102439567447
"WSB1",0.372124850749969,0.0135075785219669,0.143436625599861,1.09365344047546,1.03191125392914,1.23874771595001,0.158632755279541,0.00922924838960171,1.02087278719409e-05,0.0508249886333942,0.287788093090057
"KSR1",0.00788091775029898,0.526828467845917,0.00146538042463362,0.00523510482162237,0.00453806575387716,0.00743202166631818,0.0133092859759927,0.00857444014400244,0.0489167273044586,9.17045108508319e-05,0.0501879453659058
"LGALS9",0.494273871183395,0.163013473153114,0.0571135580539703,0.459218829870224,0.925941586494446,0.000793991901446134,0.392146378755569,0.0265733990818262,0.043114610016346,4.38562710769475e-05,0.186233952641487
"LYRM9",0.00141793361399323,0.0528202131390572,0.00413559982553124,0.00634572748094797,0.00321471621282399,0.00552868284285069,0.157939836382866,0.00305493571795523,0.000115252521936782,0.000108598040242214,0.00508372625336051
"NLK",0.00313669792376459,0.0146204372867942,0.00917608011513948,0.00360661861486733,0.0063651273958385,0.00472007133066654,0.0116728208959103,0.671541631221771,0.000415327289374545,0.0330816991627216,0.0415231287479401
"TMEM97",0.0103706363588572,0.914139926433563,0.0123966177925467,0.00182839564513415,0.00104652368463576,0.000450844527222216,0.119601242244244,0.604440271854401,8.70039948495105e-05,4.9536694859853e-05,0.00104915967676789
"IFT20",0.476480782032013,0.575464308261871,0.00154084840323776,0.442931652069092,0.00120911211706698,0.0134372524917126,0.00511672860011458,0.00217779004015028,0.0534342676401138,0.0336444862186909,0.0974325314164162
"TNFAIP1",0.994934856891632,0.605480492115021,0.00250516692176461,0.00264717172831297,0.00416420213878155,0.00122669257689267,0.00624734861776233,1.06978380680084,0.000167962105479091,0.000153743298142217,0.0703144371509552
"POLDIP2",1.32551062107086,0.95371413230896,0.00032641418511048,0.423034191131592,0.0150877200067043,0.989891767501831,0.0309433955699205,0.916078746318817,0.0808816328644753,4.64815893792547e-05,0.122524596750736
"TMEM199",1.01400625705719,0.00249356683343649,0.008274563588202,0.0037048039957881,0.936984598636627,0.00135034474078566,0.0382274575531483,0.00427445163950324,0.000501282571349293,0.000123072575661354,0.00770497368648648
"AC002094.2",0.00280470331199467,0.00585977034643292,0.000134858011733741,0.00217267847619951,0.00217717234045267,0.00375336781144142,0.00185001012869179,0.00279017770662904,0.000119394331704825,7.90003687143326e-05,0.000494956679176539
"SARM1",0.0106357261538506,0.013521215878427,0.00152076757512987,0.00399718154221773,0.00354207237251103,0.00490912701934576,0.00133630144409835,0.0038091370370239,0.000288052455289289,0.000255980849033222,0.0560452193021774
"VTN",7.52583885192871,9.22995185852051,1.05094993114471,11.9022560119629,3.2633855342865,1.99010705947876,0.00461801467463374,6.50273609161377,0.154334217309952,0.101225003600121,0.501653671264648
"SLC46A1",0.00219292775727808,0.070013739168644,0.000897154444828629,0.00222930358722806,0.00206419499590993,0.00927869789302349,0.000811075209639966,1.12757587432861,7.27715814718977e-05,5.64672882319428e-05,0.0280279386788607
"AC015917.2",0.00320757040753961,0.0596059896051884,0.000834964972455055,0.00267554819583893,0.00214956817217171,0.00157736148685217,0.000788320845458657,0.618638098239899,0.000314886914566159,9.14791089599021e-05,0.000869392650201917
"AC005726.1",0.00391925545409322,0.00331064290367067,0.000307863083435223,0.0020915069617331,0.00291263009421527,0.0021729760337621,0.00138806272298098,0.00382267264649272,0.000137936818646267,0.000106511288322508,0.000415208196500316
"SLC13A2",0.00341651821509004,0.00504822563380003,0.000138482166221365,0.00247667403891683,0.00425016554072499,0.00229940027929842,0.000726152851711959,0.00356550747528672,0.000111490218841936,7.40866162232123e-05,0.000732617103494704
"UNC119",0.0074402941390872,0.78478467464447,0.000210958169191144,0.00937777850776911,0.0353988297283649,1.01717126369476,0.0338911265134811,0.00508901197463274,0.000395039853174239,5.46671471965965e-05,0.113699592649937
"PIGS",0.00274667423218489,0.0483224131166935,0.000384019745979458,0.366366744041443,0.968202292919159,0.00109981081914157,0.0610777996480465,0.00926331989467144,0.0490136295557022,7.37708251108415e-05,0.0488865934312344
"ALDOC",0.00702590681612492,0.751635074615479,0,0.00300208129920065,0.00951101165264845,0.0034757861867547,0.0590578131377697,0.00195836485363543,0.000218280052649789,0.000234513106988743,0.000591711373999715
"SPAG5",0.00294189993292093,0.468151569366455,0.000123151156003587,0.00215465715155005,0.00536510907113552,0.0019101882353425,0.000634191033896059,0.00238256598822773,0.000132535948068835,7.94647567090578e-05,0.000791797239799052
"SPAG5-AS1",0.0022980491630733,0.00242349109612405,0.000246477342443541,0.00342403771355748,0.00239452812820673,0.00215766276232898,0.000899077276699245,0.00341694056987762,0.000183211421244778,0.000110016968392301,0.00114455190487206
"AC005726.3",0.00277295615524054,0.00263764709234238,0.000156440088176169,0.0017562669236213,0.894120872020721,0.00254909228533506,0.000527472875546664,0.00221996358595788,0.000121956574730575,9.66215520747937e-05,0.000281289889244363
"AC005726.5",0.00252287345938385,0.00180794065818191,0.000162212862051092,0.00193614547606558,0.00261477194726467,0.00262787844985723,0.000567099428735673,0.00247550848871469,0.000105021303170361,7.27812366676517e-05,0.000407342071412131
"RSKR",0.00267518288455904,0.0064903050661087,0.000556863262318075,0.00287867267616093,0.00509489141404629,0.00795677211135626,0.00112368783447891,0.00490490160882473,0.00021771524916403,7.68634054111317e-05,0.00313474889844656
"KIAA0100",0.0169785562902689,0.221899449825287,0.00828295387327671,0.422897905111313,1.80358982086182,0.00199434044770896,0.0280665773898363,0.00327708222903311,6.01363499299623e-05,0.0327806249260902,0.10129327327013
"SDF2",0.00236606760881841,0.0808346644043922,0.0115577541291714,0.475931495428085,0.00293677998706698,0.0163888726383448,0.037907887250185,0.00448547350242734,0.000113921698357444,7.68594327382743e-05,0.0550649762153625
"SUPT6H",0.511070370674133,0.619326651096344,0.0454371012747288,0.846185803413391,0.00140530965290964,2.379887342453,0.0123194884508848,0.497390925884247,0.0482993200421333,0.0498490855097771,0.143557503819466
"PROCA1",0.00152831128798425,0.00129815097898245,0.000157272777869366,0.00171415286604315,0.00306142121553421,0.00223773228935897,0.000390014989534393,0.00202291528694332,0.0453077107667923,4.48552673333324e-05,0.0336781293153763
"RAB34",0.521318852901459,0.694293200969696,0.0180628709495068,0.00170219060964882,0.833163201808929,0.0102995401248336,0.0154662784188986,0.00258170906454325,5.93708027736284e-05,5.06475589645561e-05,0.165932923555374
"RPL23A",1.5106942653656,3.07344245910645,0.0530415587127209,0.594467759132385,0.811568677425385,1.83383941650391,0.629920721054077,2.96208834648132,0.122516289353371,0.071322575211525,1.94633984565735
"AC010761.1",0.00229805754497647,0.00200344529002905,0.000165912497323006,0.00218613911420107,0.00237044109962881,0.00226384238339961,0.00108391849789768,0.00294141261838377,0.000205557647859678,9.75691145868041e-05,0.000575171608943492
"TLCD1",0.00495755020529032,0.00587616348639131,0.000626184220891446,0.00394654739648104,0.00249099545180798,0.00488956924527884,0.00551477400586009,0.00419071316719055,0.000234240316785872,0.000130513057229109,0.00279324990697205
"NEK8",0.00665968144312501,0.0243158619850874,0.0085168182849884,0.00525490427389741,0.00238881097175181,0.0141573501750827,0.00104580842889845,0.00429635867476463,0.000171612467966042,7.52490159356967e-05,0.0185991171747446
"TRAF4",0.462389409542084,0.171823188662529,0,0.336513042449951,1.02762567996979,0.00106608460191637,0.0084617305546999,0.575257897377014,0.000137018447276205,0.000319690559990704,0.0262378621846437
"FAM222B",0.00527897709980607,0.119399785995483,0.00925322901457548,0.00262530404143035,0.00223021092824638,0.00343833048827946,0.0173411201685667,0.014136471785605,0.000196226028492674,0.000111401081085205,0.0523554161190987
"ERAL1",0.00145203969441354,0.0759716406464577,0,0.00203950796276331,0.0102874767035246,1.56702971458435,0.144891351461411,0.589494228363037,9.16855715331621e-05,6.62994134472683e-05,0.0950537398457527
"FLOT2",1.34926688671112,0.901845991611481,0.0278304927051067,0.445766806602478,0.00469938293099403,2.41307139396667,0.186589270830154,1.01384830474854,0.000999791314825416,0.000147567800013348,0.194389477372169
"AC024267.6",0.00259553315117955,0.00185927061829716,0.000189937025425024,0.00204066932201385,0.0020739168394357,0.00210753222927451,0.000716630951501429,0.00269033573567867,0.000137018651003018,8.6679203377571e-05,0.000698305608239025
"DHRS13",0.00183989119250327,0.0893014147877693,0.000203700430574827,0.00892787612974644,0.023552417755127,0.00518515938892961,0.00139402330387384,0.481827825307846,6.77237403579056e-05,0.000119085321784951,0.0696870759129524
"PHF12",1.18262505531311,0.0288322623819113,0.000187523153726943,0.00307198544032872,0.00208349269814789,0.00131334899924695,0.0307363457977772,0.00722990185022354,0.0443641841411591,9.45937426877208e-05,0.148473873734474
"PIPOX",0.435802608728409,0.733550369739532,0,0.00131802400574088,0.00418498739600182,1.92843842506409,0.113377600908279,1.29830265045166,5.65504160476848e-05,2.31366484513273e-05,0.035376351326704
"MYO18A",0.00243296823464334,0.0300814304500818,0.00103850825689733,0.421839445829391,0.00365686928853393,0.00336224236525595,0.0180765148252249,0.00337116862647235,0.000241798072238453,7.85634838393889e-05,0.0402741730213165
"TIAF1",0.00269696023315191,0.00308955833315849,0.000234032137086615,0.00306142796762288,0.00231679365970194,0.00250977789983153,0.000796241627540439,0.00367332366295159,0.00011963902215939,8.6428459326271e-05,0.000719557865522802
"NUFIP2",0.487760573625565,0.544110715389252,0.0385726429522038,0.428864479064941,0.881129503250122,0.00230319309048355,0.0322978310286999,0.0251279808580875,5.87698559684213e-05,0.000223437789827585,0.184434086084366
"TAOK1",0.0417298451066017,0.589175343513489,0.0231477897614241,0.00227587670087814,0.00682746665552258,1.40732359886169,0.0788755938410759,0.00336374109610915,0.00120326201431453,0.000124175101518631,0.198134928941727
"ABHD15",0.424151867628098,0.184178471565247,0.000434255955042318,0.00240123714320362,0.0163350384682417,0.00247306399978697,0.130279242992401,0.00202718586660922,9.69048996921629e-05,0.0309020355343819,0.0649824216961861
"TP53I13",0.00547271128743887,0.089667946100235,0.0264514870941639,0.405123442411423,0.97443950176239,0.00387942628003657,0.0284215118736029,0.00257787317968905,7.96685926616192e-05,0.000240628025494516,0.0938858091831207
"GIT1",0.00318709993734956,0.0671120285987854,0.000275806669378653,0.444471538066864,1.0848126411438,0.00149151880759746,0.00830658245831728,0.571409404277802,0.0517899356782436,0.000131861626869068,0.0812559574842453
"ANKRD13B",0.00272212130948901,0.00181153521407396,0.000461304938653484,0.00265033263713121,0.00360474176704884,0.00253329402767122,0.00625998573377728,0.00332572869956493,0.000129832988022827,0.000195366912521422,0.0030842125415802
"CORO6",0.00300801289267838,0.0197134781628847,0.000229645273066126,0.00254941126331687,0.00242915563285351,0.0020183885935694,0.00101492775138468,0.00301734660752118,0.000144956691656262,0.000117556563054677,0.00112055579666048
"SSH2",0.00407524034380913,0.537249267101288,0.0158238504081964,0.467185169458389,0.00284271128475666,0.00210749125108123,0.0026063194964081,0.0018638827605173,0.000125540071167052,0.0343691855669022,0.0719118416309357
"AC104564.5",0.00227465969510376,0.001533686183393,0.000184046250069514,0.00180758908390999,0.00233460520394146,0.0020456206984818,0.000743345415685326,0.0027193094138056,0.000100829049188178,9.68244203249924e-05,0.000402380828745663
"EFCAB5",0.00216619926504791,0.00191521982196718,0.000185586526640691,0.00199142401106656,0.00242828205227852,0.00225040432997048,0.000704617530573159,0.00247736484743655,0.000129739171825349,7.59569011279382e-05,0.000408905034419149
"NSRP1",0.491590589284897,0.0951805338263512,0.0315442904829979,0.0111422957852483,0.00147188676055521,0.00189673353452235,0.149853840470314,0.00365560664795339,0.000453602377092466,0.000113215122837573,0.127651154994965
"BLMH",0.507336974143982,0.050630658864975,0.000649684807285666,0.00267831911332905,0.897712588310242,0.00213703257031739,0.00109794677700847,0.00275348639115691,0.000137258612085134,5.75817975914106e-05,0.133922904729843
"CPD",0.729340612888336,0.350478321313858,0.000219615671085194,0.0023484886623919,0.977648198604584,0.00222243089228868,0.0443223528563976,0.57932311296463,0.000837560102809221,0.00045163239701651,0.108555153012276
"GOSR1",1.05463516712189,0.0590867437422276,0.00303790811449289,0.404464036226273,0.00721392780542374,0.00556689407676458,0.000651787791866809,0.00466515030711889,6.33572417427786e-05,0.0302663967013359,0.020718228071928
"AC005562.1",0.00308828405104578,0.00830012653023005,0.000250659708399326,0.00267752469517291,0.0022290728520602,0.00461880955845118,0.000950741756241769,0.00367570319212973,0.000112900212116074,8.11813079053536e-05,0.000895353150554001
"AC127024.2",0.00223414576612413,0.00175874668639153,0.000177012974745594,0.00206544366665184,0.0026207419577986,0.00203643436543643,0.00111424073111266,0.00252892076969147,0.000131382563267834,9.5066920039244e-05,0.000508525874465704
"CRLF3",0.00197637430392206,0.0286532882601023,0.00135128619149327,0.00305695994757116,1.5259895324707,0.000831630546599627,0.190624102950096,0.00395581405609846,0.000854625599458814,8.52474113344215e-05,0.0674450621008873
"AC127024.5",0.00257867341861129,0.00168867222964764,0.000153736604261212,0.00168958818539977,0.00261142035014927,0.00244470965117216,0.0131125850602984,0.0027803594712168,9.7787517006509e-05,0.000118577983812429,0.000415574671933427
